id,kind,category,term,action,reason,probe1_genus_ok,probe2_bucket,probe3_rewrite,rigidity,identity,dependence,carried_by
345,relation,Geological Process,sag,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
351,relation,Geological Process,drift,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
359,relation,site,lula field,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
360,relation,site,lula field,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
361,relation,site,lula field,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
375,relation,Body of Rock,oceanic crust,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
376,relation,Lithostratigraphic Unit,upper barra velha formation,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
378,relation,Lithostratigraphic Unit,upper barra velha formation,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
379,relation,Lithostratigraphic Unit,upper barra velha formation,DROP,(phantom-filler cleanup — filler 'porosity' dropped from taxonomy),,,,,,,
380,relation,site,tupi field,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
382,relation,site,tupi field,DROP,(phantom-filler cleanup — filler 'Tupi High' dropped from taxonomy),,,,,,,
383,relation,site,mero field,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
387,relation,Earth Material,talc,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
398,relation,Earth Material,calcite cement,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
403,relation,Sedimentary Rock,spherulitestone,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
408,relation,Geological Time Interval,late jurassic,DROP,(phantom-filler cleanup — filler 'jurassic' dropped from taxonomy),,,,,,,
411,relation,Rock,microcrystalline dolomite,DROP,(phantom-filler cleanup — filler 'mg-clay' dropped from taxonomy),,,,,,,
421,relation,Mound Unit,carbonate mound,DROP,(phantom-filler cleanup — filler 'hydrothermal alteration' dropped from taxonomy),,,,,,,
426,relation,Geological Process,diagenetic alteration,DROP,(phantom-filler cleanup — filler 'dissolution process' dropped from taxonomy),,,,,,,
432,relation,Basin,rift basin,DROP,(phantom-filler cleanup — filler 'pre-salt sequence' dropped from taxonomy),,,,,,,
435,relation,Sedimentary Rock,breccia,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
441,relation,Lithostratigraphic Unit,lower barra velha formation,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
445,relation,Sedimentary Rock,chert,DROP,(phantom-filler cleanup — filler 'microcrystalline quartz' dropped from taxonomy),,,,,,,
448,relation,Geological Time Interval,eoaptian,DROP,(phantom-filler cleanup — filler 'aptian' dropped from taxonomy),,,,,,,
451,relation,Stratigraphic Unit,pre-salt succession,DROP,(phantom-filler cleanup — filler 'volcanic rock' dropped from taxonomy),,,,,,,
454,relation,Rock,tholeiitic basalt,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
455,relation,Rock,tholeiitic basalt,DROP,(phantom-filler cleanup — filler 'pre-salt sequence' dropped from taxonomy),,,,,,,
459,relation,Earth Material,gypsum,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
480,relation,Basin,espírito santo basin,DROP,(phantom-filler cleanup — filler 'brazilian continental margin' dropped from taxonomy),,,,,,,
488,relation,Earth Fluid,oil accumulation,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
491,relation,Sediment,magnesian clay,DROP,(phantom-filler cleanup — filler 'alkaline lacustrine environment' dropped from taxonomy),,,,,,,
497,relation,Earth Fluid,hydrocarbon accumulation,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
499,relation,Stratigraphic Unit,rift section,DROP,(phantom-filler cleanup — filler 'volcanic rock' dropped from taxonomy),,,,,,,
502,relation,Stratigraphic Unit,depositional sequence,DROP,(phantom-filler cleanup — filler 'reservoir interval' dropped from taxonomy),,,,,,,
503,relation,Stratigraphic Unit,depositional sequence,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
508,relation,Earth Material,carnallite,DROP,(phantom-filler cleanup — filler 'Ariri Formation' dropped from taxonomy),,,,,,,
509,relation,Earth Material,sepiolite,DROP,(phantom-filler cleanup — filler 'lacustrine deposit' dropped from taxonomy),,,,,,,
510,relation,Earth Material,sepiolite,DROP,(phantom-filler cleanup — filler 'fascicular calcite crust' dropped from taxonomy),,,,,,,
512,relation,Geological Time Interval,late cretaceous,DROP,(phantom-filler cleanup — filler 'mesozoic' dropped from taxonomy),,,,,,,
516,relation,Dimension,grain size,DROP,(phantom-filler cleanup — filler 'carbonate' dropped from taxonomy),,,,,,,
538,relation,Geological Process,burial,DROP,(phantom-filler cleanup — filler 'pre-salt' dropped from taxonomy),,,,,,,
549,relation,Body of Rock,basement high,DROP,(phantom-filler cleanup — filler 'pre-salt' dropped from taxonomy),,,,,,,
565,relation,Stratigraphic Unit,rift sequence,DROP,(phantom-filler cleanup — filler 'basin' dropped from taxonomy),,,,,,,
566,relation,Basin,sag basin,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
569,relation,Basin,sedimentary basin,DROP,(phantom-filler cleanup — filler 'sedimentary sequence' dropped from taxonomy),,,,,,,
585,relation,Sediment,allochem,DROP,(phantom-filler cleanup — filler 'carbonate' dropped from taxonomy),,,,,,,
587,relation,Earth Material,dawsonite,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
591,relation,site,sugar loaf high,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
593,relation,Lithostratigraphic Unit,guaratiba group,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
594,relation,Lithostratigraphic Unit,guaratiba group,DROP,(phantom-filler cleanup — filler 'barra velha formation' dropped from taxonomy),,,,,,,
595,relation,Lithostratigraphic Unit,guaratiba group,DROP,(phantom-filler cleanup — filler 'itapema formation' dropped from taxonomy),,,,,,,
596,relation,Sedimentary Rock,spherulitic mudstone,DROP,(phantom-filler cleanup — filler 'mg-clay' dropped from taxonomy),,,,,,,
611,relation,Lithostratigraphic Unit,itamambuca group,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
613,relation,Geological Process,halokinesis,DROP,(phantom-filler cleanup — filler 'salt layer' dropped from taxonomy),,,,,,,
614,relation,Geological Process,halokinesis,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
615,relation,fiat object part,structural domain,DROP,(phantom-filler cleanup — filler 'basin' dropped from taxonomy),,,,,,,
618,relation,Geological Time Interval,mesozoic,DROP,(phantom-filler cleanup — filler 'jurassic' dropped from taxonomy),,,,,,,
623,relation,Stratigraphic Unit,sag section,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
624,relation,Stratigraphic Unit,sag section,DROP,(phantom-filler cleanup — filler 'Barra Velha formation' dropped from taxonomy),,,,,,,
625,relation,Stratigraphic Unit,sag section,DROP,(phantom-filler cleanup — filler 'Macabu formation' dropped from taxonomy),,,,,,,
640,relation,Stratigraphic Unit,pre-salt interval,DROP,(phantom-filler cleanup — filler 'sag section' dropped from taxonomy),,,,,,,
641,relation,site,atapu field,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
642,relation,site,atapu field,DROP,(phantom-filler cleanup — filler 'pre-salt carbonate' dropped from taxonomy),,,,,,,
650,relation,site,são paulo plateau,DROP,(phantom-filler cleanup — filler 'Outer High' dropped from taxonomy),,,,,,,
651,relation,Geological Time Interval,neobarremian,DROP,(phantom-filler cleanup — filler 'barremian' dropped from taxonomy),,,,,,,
658,relation,Stratigraphic Unit,reservoir interval,DROP,(phantom-filler cleanup — filler 'porosity' dropped from taxonomy),,,,,,,
660,relation,Geological Process,karstification,DROP,(phantom-filler cleanup — filler 'dissolution process' dropped from taxonomy),,,,,,,
661,relation,Geological Process,karstification,DROP,(phantom-filler cleanup — filler 'carbonate' dropped from taxonomy),,,,,,,
668,relation,Geological Time Interval,alagoas,DROP,(phantom-filler cleanup — filler 'aptian' dropped from taxonomy),,,,,,,
677,relation,Geological Object,nodule,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
687,relation,Geological Process,neomorphism,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
692,relation,Body of Rock,gondwana supercontinent,DROP,(phantom-filler cleanup — filler 'south american plate' dropped from taxonomy),,,,,,,
693,relation,Body of Rock,gondwana supercontinent,DROP,(phantom-filler cleanup — filler 'african plate' dropped from taxonomy),,,,,,,
694,relation,Earth Material,saponite,DROP,(phantom-filler cleanup — filler 'alkaline lacustrine environment' dropped from taxonomy),,,,,,,
698,relation,Earth Material,illite,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate system' dropped from taxonomy),,,,,,,
699,relation,Earth Material,k-feldspar,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
708,relation,Lithostratigraphic Unit,camburi group,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
711,relation,Lithostratigraphic Unit,camburi group,DROP,(phantom-filler cleanup — filler 'guarujá formation' dropped from taxonomy),,,,,,,
723,relation,Stratigraphic Unit,pre-salt sequence,DROP,(phantom-filler cleanup — filler 'volcanic rock' dropped from taxonomy),,,,,,,
727,relation,Formation,cabiúnas formation,DROP,(phantom-filler cleanup — filler 'tholeiitic basalt' dropped from taxonomy),,,,,,,
728,relation,Formation,cabiúnas formation,DROP,(phantom-filler cleanup — filler 'pre-salt section' dropped from taxonomy),,,,,,,
737,relation,Body of Rock,tupi high,DROP,(phantom-filler cleanup — filler 'Outer High' dropped from taxonomy),,,,,,,
738,relation,Body of Rock,tupi high,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
739,relation,Body of Rock,tupi high,DROP,(phantom-filler cleanup — filler 'Camboriú Formation' dropped from taxonomy),,,,,,,
742,relation,Stratigraphic Unit,upper rift,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
743,relation,Stratigraphic Unit,upper rift,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
744,relation,Earth Material,tachyhydrite,DROP,(phantom-filler cleanup — filler 'Ariri Formation' dropped from taxonomy),,,,,,,
745,relation,Geological Time Interval,cenozoic,DROP,(phantom-filler cleanup — filler 'mesozoic' dropped from taxonomy),,,,,,,
749,relation,Sedimentary Rock,continental siliciclastic,DROP,(phantom-filler cleanup — filler 'basement rock' dropped from taxonomy),,,,,,,
771,relation,Stratigraphic Unit,post-rift sequence,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
773,relation,Geological Object,volcanic fragment,DROP,(phantom-filler cleanup — filler 'volcanic rock' dropped from taxonomy),,,,,,,
787,relation,Basin,passive-margin basin,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
793,relation,Body of Rock,carbonate deposit,DROP,(phantom-filler cleanup — filler 'carbonate platform' dropped from taxonomy),,,,,,,
795,relation,Earth Material,diagenetic product,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
796,relation,Lithology,fibrous calcite,DROP,(phantom-filler cleanup — filler 'reservoir facies' dropped from taxonomy),,,,,,,
797,relation,Lithology,fibrous calcite,DROP,(phantom-filler cleanup — filler 'boundstone' dropped from taxonomy),,,,,,,
809,relation,Basin,brazilian continental margin,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
810,relation,Basin,brazilian continental margin,DROP,(phantom-filler cleanup — filler 'campos basin' dropped from taxonomy),,,,,,,
811,relation,site,cave,DROP,(phantom-filler cleanup — filler 'hydrothermal alteration' dropped from taxonomy),,,,,,,
